0	0.7856	-32.1875	-57.4688
1	0.4871	-38.3125	-56.9688
2	0.4587	-34.8125	-50.7812
3	0.5674	-36.3438	-56.9688
4	0.6997	-32.3750	-55.0312
5	0.6221	-35.7188	-57.9375
6	0.4182	-36.4688	-51.7188
7	1.6328	-34.1562	-89.9375
8	0.6694	-35.6562	-59.5312
9	0.4639	-38.5312	-56.4062
10	0.5869	-34.5000	-54.7500
11	0.4353	-36.2500	-52.0312
12	0.5342	-34.4688	-52.8750
13	0.5854	-23.5938	-37.4062
14	0.1233	-36.2500	-40.7188
15	0.4866	-32.6875	-48.5938
16	0.6284	-36.7500	-59.8438
17	0.2688	-38.8438	-49.2812
18	0.4329	-35.8125	-51.3125
19	0.3066	-40.4688	-52.8750
20	0.4990	-34.0000	-50.9688
