0	0.5024	-33.7188	-50.6562
1	0.2539	-43.3125	-54.3125
2	0.3215	-36.3438	-48.0312
3	0.4109	-35.8125	-50.5312
4	0.6309	-34.3750	-56.0625
5	0.4587	-29.8438	-43.5312
6	0.5723	-34.9062	-54.8750
8	0.5430	-36.9375	-57.0000
9	0.5903	-38.9062	-61.8750
10	0.6875	-35.2188	-59.4375
11	0.7275	-36.2500	-62.6250
12	0.7490	-35.1250	-61.4375
13	0.5962	-35.5312	-56.7188
14	0.6895	-36.2188	-61.1875
15	0.6348	-34.2188	-55.9375
16	0.4238	-37.0938	-52.8125
17	0.5371	-37.0000	-56.8750
18	0.4873	-33.4062	-49.6875
19	0.4287	-37.9688	-54.2500
20	0.5479	-34.2188	-52.9688
21	0.8257	-32.5938	-59.5000
22	0.5078	-34.1562	-51.5000
23	0.3105	-42.0625	-55.1250
24	0.6724	-35.6562	-59.6250
25	0.0478	-51.0000	-53.4375
26	0.4827	-34.9688	-51.8438
27	0.7114	-32.5000	-55.6250
28	0.5659	-37.0000	-57.9375
29	0.6704	-34.8125	-58.1562
30	0.9834	-34.2188	-67.8750
31	0.5698	-36.5312	-57.3438
32	0.5815	-36.4375	-57.6250
33	0.5024	-36.3125	-54.5625
34	0.7212	-36.5312	-62.8750
35	0.1833	-48.2500	-57.0938
36	0.3682	-31.6094	-43.2500
37	0.1019	-46.3125	-51.0312
38	0.7603	-35.2188	-62.0000
39	0.8521	-34.0625	-63.0938
40	0.2161	-41.2188	-50.1250
41	0.3838	-35.0938	-48.5625
42	0.6689	-34.7500	-58.0000
43	0.7476	-35.0625	-61.2812
44	0.5405	-34.0625	-52.4688
45	0.9116	-34.0312	-65.0625
46	0.6870	-34.4375	-58.0938
47	0.3789	-36.1250	-49.8125
48	0.2327	-25.1875	-31.0469
49	0.6011	-34.5625	-55.3438
50	0.5269	-34.4062	-52.5312
51	0.9707	-36.2500	-71.4375
52	0.5410	-35.1875	-54.2188
53	0.3801	-38.4688	-53.0938
54	0.7822	-34.7188	-61.8750
55	0.6543	-32.5312	-53.8125
56	0.5029	-35.2812	-53.0312
57	0.3713	-26.0938	-35.7812
58	0.5366	-36.0938	-55.4688
59	0.4536	-34.0938	-49.5625
60	0.5835	-34.7188	-54.9688
61	0.7100	-32.5312	-55.6250
63	0.9189	-33.8438	-64.9375
64	0.4148	-32.7812	-46.3750
65	0.3279	-35.9375	-47.7188
66	0.4978	-36.1562	-54.1562
67	0.4983	-38.1250	-57.1250
68	0.6382	-34.3750	-56.3125
69	0.2390	-25.6875	-31.8281
70	0.4260	-35.4375	-50.5312
71	0.4277	-35.5000	-50.6875
72	0.6367	-35.3750	-57.9062
73	0.6797	-33.3438	-56.0000
74	0.5483	-37.0938	-57.4375
75	0.6187	-36.0625	-58.3750
76	0.1886	-43.7500	-52.0000
77	0.6025	-36.1562	-57.9375
78	0.4966	-35.5000	-53.1250
79	0.4827	-32.3750	-48.0000
80	0.5156	-35.2812	-53.4688
81	0.5962	-32.2812	-51.5312
82	0.6323	-35.7188	-58.3125
83	0.1614	-33.5000	-38.9062
84	0.6694	-35.5625	-59.3750
85	0.5933	-33.4062	-53.2188
86	0.5312	-36.1875	-55.4062
87	0.8833	-25.4375	-47.9062
88	0.1791	-40.8438	-48.1562
89	0.5029	-35.0938	-52.7500
90	0.4712	-37.8125	-55.6250
91	0.6221	-35.9688	-58.3438
92	0.2642	-44.1250	-55.7812
93	0.5049	-36.6250	-55.1250
94	0.6987	-36.0000	-61.1562
95	0.7754	-37.0312	-65.7500
96	0.3750	-40.0000	-55.0000
97	0.6431	-33.0938	-54.3750
98	0.0184	-51.0000	-51.9375
99	0.6602	-34.1875	-56.7500
