0	-0.3047	-20.7188	-27.0312
1	0.0712	-33.1250	-30.7656
2	0.0729	-34.2812	-31.7812
3	-0.0420	-30.8906	-32.1875
4	0.2712	-36.5938	-26.6719
5	-0.0444	-34.5000	-36.0312
6	0.1075	-41.0000	-36.5938
7	-0.0621	-22.4062	-23.7969
8	0.0375	-25.4375	-24.4844
9	-0.0244	-41.0625	-42.0625
10	-0.0709	-31.5156	-33.7500
11	0.1014	-29.2812	-26.3125
12	-0.0507	-31.1094	-32.6875
13	0.1128	-29.6406	-26.2969
14	-0.2666	-25.9531	-32.8750
15	-0.2717	-39.9062	-50.7500
16	-0.0734	-31.5000	-33.8125
17	0.0310	-27.7031	-26.8438
18	-0.3684	-35.9688	-49.2188
19	-0.0360	-36.4062	-37.7188
20	-0.0742	-34.9688	-37.5625
21	-0.4470	-24.9219	-36.0625
22	-0.2134	-27.5312	-33.4062
23	-1.2949	-9.9141	-22.7500
24	-0.3767	-25.1719	-34.6562
25	0.2544	-36.5938	-27.2812
26	-0.2681	-28.0938	-35.6250
27	-0.0428	-31.4062	-32.7500
28	0.1414	-36.2500	-31.1250
29	0.1096	-29.6719	-26.4219
30	0.1180	-21.4531	-18.9219
31	0.0083	-33.9688	-33.6875
